"Age","Year","naa","baa","ssb","faa","caa","retro_year","Model"
1,2008,185307.044419841,190955.574118461,0,1.16568173721345,112558.0408,6,"Standardized"
2,2008,30917.1091181262,50634.9228563277,25317.4614281638,0.90058971304476,16197.84329,6,"Standardized"
3,2008,13636.4426305731,39115.4216407535,39115.4216407535,0.90058971304476,7144.29541,6,"Standardized"
0,2009,130842.613559391,21506.9526190728,0,0.290717218586949,29129.49896,6,"Standardized"
1,2009,301372.718719669,310559.162534427,0,1.2845429972171,192348.7327,6,"Standardized"
2,2009,44985.1489358296,73675.0495443537,36837.5247721769,0.730522240220416,20577.8155,6,"Standardized"
3,2009,14098.9758880494,40442.1740701952,40442.1740701952,0.730522240220416,6449.375659,6,"Standardized"
0,2010,100312.531725178,16488.640881003,0,0.233706478074277,18449.23336,6,"Standardized"
1,2010,76193.6372931216,78516.1718974778,0,0.939203528575683,40953.65127,6,"Standardized"
2,2010,64962.1485114139,106392.656761309,53196.3283806546,1.01524066353404,36557.76351,6,"Standardized"
3,2010,22163.3501965463,63574.4094992867,63574.4094992867,1.01524066353404,12472.5326,6,"Standardized"
0,2011,94581.4457500644,15546.60685119,0,0.27854115447691,20292.10543,6,"Standardized"
1,2011,61842.086994629,63727.1576140835,0,0.902805690038381,32448.89542,6,"Standardized"
2,2011,23198.1940066484,37993.1629262223,18996.5814631112,0.772401743505038,11016.11472,6,"Standardized"
3,2011,24584.3221831543,70518.8408735158,70518.8408735158,0.772401743505038,11674.34471,6,"Standardized"
0,2012,97059.3832922068,15953.9121155998,0,0.281415385202301,21009.80926,6,"Standardized"
1,2012,55752.3838252807,57451.8281005477,0,1.07875509742945,32471.94919,6,"Standardized"
2,2012,19526.6160777455,31979.9854172684,15989.9927086342,0.759299347222326,9167.618518,6,"Standardized"
3,2012,17188.800860544,49305.175211291,49305.175211291,0.759299347222326,8070.029566,6,"Standardized"
0,2013,231022.656452734,37973.815954127,0,0.221088151843407,40439.77241,6,"Standardized"
1,2013,57048.8321165551,58787.7947312296,0,0.669746015309515,24576.69155,6,"Standardized"
2,2013,14763.6056001668,24179.299163757,12089.6495818785,0.624700574138979,6052.914271,6,"Standardized"
3,2013,13381.8244203597,38385.0626373298,38385.0626373298,0.624700574138979,5486.399339,6,"Standardized"
0,2014,170957.730574924,28100.7823928109,0,0.245044986140351,32788.60624,6,"Standardized"
1,2014,144232.651859574,148629.151842023,0,0.974746557100517,79261.81983,6,"Standardized"
2,2014,22740.8209570302,37244.0938914852,18622.0469457426,0.809743347329153,11138.68756,6,"Standardized"
3,2014,11736.2744210902,33664.8886303598,33664.8886303598,0.809743347329153,5748.547695,6,"Standardized"
0,2015,219867.121179453,36140.1505905569,0,0.24918284106202,42796.2050305521,6,"Standardized"
1,2015,104206.170996995,107382.583709738,0,0.907749223279827,54861.4317990084,6,"Standardized"
2,2015,42380.1917195084,69408.7448523952,34704.3724261976,0.731247756230153,19399.2797638653,6,"Standardized"
3,2015,11947.8560727529,34271.799519104,34271.799519104,0.731247756230153,5469.05979255013,6,"Standardized"
0,1993,314070.85755207,51624.6723345822,0,0.569193498739946,120295.3533,7,"Standardized"
1,1993,300903.010637483,310075.136809541,0,1.91960787970504,226599.8176,7,"Standardized"
2,1993,27483.1624049576,45010.9291559563,22505.4645779782,1.44869905770662,18557.17734,7,"Standardized"
3,1993,9055.39801881723,25974.9350491708,25974.9350491708,1.44869905770662,6114.384671,7,"Standardized"
0,1994,243889.775227941,40088.8189054915,0,0.515790791097072,86732.39694,7,"Standardized"
1,1994,138438.35311889,142658.231275537,0,1.49482001429201,94769.71637,7,"Standardized"
2,1994,34369.8631547808,56289.7185107305,28144.8592553652,1.2420827929842,21572.16137,7,"Standardized"
3,1994,6683.68241370637,19171.7930260545,19171.7930260545,1.2420827929842,4194.99708,7,"Standardized"
0,1995,135723.475038514,22309.2329596753,0,0.607402260658881,54526.1181,7,"Standardized"
1,1995,113400.476277342,116857.149822029,0,1.46497867633599,76949.81445,7,"Standardized"
2,1995,24181.9166607614,39604.268301978,19802.134150989,0.966836914857918,13225.02839,7,"Standardized"
3,1995,9233.09591606391,26484.6521626279,26484.6521626279,0.966836914857918,5049.556548,7,"Standardized"
0,1996,156845.437824882,25781.1068431944,0,0.722043584396266,71179.04524,7,"Standardized"
1,1996,57582.4183079551,59337.645697983,0,1.10700285336235,34019.06844,7,"Standardized"
2,1996,20408.4068188796,33424.1503934359,16712.075196718,0.904560484905637,10721.20953,7,"Standardized"
3,1996,9896.37335736833,28387.2287718129,28387.2287718129,0.904560484905637,5198.891481,7,"Standardized"
0,1997,359672.622920971,59120.3572682208,0,0.961720867117338,196084.9181,7,"Standardized"
1,1997,59336.0628459663,61144.7448323092,0,1.22424600259084,36969.99269,7,"Standardized"
2,1997,14823.5099422673,24277.4083281497,12138.7041640748,0.94425113823167,7993.30236,7,"Standardized"
3,1997,9551.94670102729,27399.2589433117,27399.2589433117,0.94425113823167,5150.709812,7,"Standardized"
0,1998,136984.979718333,22516.5898798678,0,0.635942286481255,56885.88181,7,"Standardized"
1,1998,107068.987513394,110332.664604915,0,1.80243534131771,78907.27101,7,"Standardized"
2,1998,13585.0681713125,22249.1331975494,11124.5665987747,0.894860696589752,7089.391284,7,"Standardized"
3,1998,7384.07469219666,21180.831602263,21180.831602263,0.894860696589752,3853.392129,7,"Standardized"
0,1999,1143658.70019442,187986.259280178,0,0.584357609268788,446640.7816,7,"Standardized"
1,1999,56482.39497554,58204.0914521492,0,1.340568527361,36801.11845,7,"Standardized"
2,1999,13749.9890603655,22519.2346634623,11259.6173317312,0.810383148103715,6738.339257,7,"Standardized"
3,1999,6673.8124148105,19143.4814510445,19143.4814510445,0.810383148103715,3270.578034,7,"Standardized"
0,2000,347349.396585966,57094.7553814108,0,0.375293259341295,95918.48219,7,"Standardized"
1,2000,496523.184947878,511658.205664505,0,2.00184411304345,378988.1924,7,"Standardized"
2,2000,11511.6603929251,18853.3809457064,9426.6904728532,1.19643919028734,7088.256338,7,"Standardized"
3,2000,7073.23407462906,20289.2015673176,20289.2015673176,1.19643919028734,4355.314051,7,"Standardized"
0,2001,1237855.74207716,203469.680632881,0,0.23916067474119,232367,7,"Standardized"
1,2001,185868.218627239,191533.854039171,0,1.34088996432433,121116.2796,7,"Standardized"
2,2001,52236.7393413804,85551.4419770304,42775.7209885152,1.56946950276129,36503.04645,7,"Standardized"
3,2001,4375.01494182932,12549.50127173,12549.50127173,1.56946950276129,3057.26153,7,"Standardized"
0,2002,262247.120966499,43106.2652425131,0,0.251101155713896,51391,7,"Standardized"
1,2002,758979.863496254,782115.089213306,0,1.66285675034968,542806.0893,7,"Standardized"
2,2002,37869.5726154113,62021.4160598618,31010.7080299309,0.89702530846099,19791.83303,7,"Standardized"
3,2002,9177.42930916705,26324.9754156148,26324.9754156148,0.89702530846099,4796.414007,7,"Standardized"
0,2003,58517.9740022328,9618.75691713302,0,0.298286445657857,13319.03538,7,"Standardized"
1,2003,158885.864846206,163729.02409622,0,1.7087706606532,114824.7587,7,"Standardized"
2,2003,112069.419515003,183543.241058352,91771.6205291758,0.910042133508255,59092.57859,7,"Standardized"
3,2003,14941.1900898862,42858.0214073019,42858.0214073019,0.910042133508255,7878.272712,7,"Standardized"
0,2004,97574.1177876974,16038.5204102889,0,0.355022858991054,25732.99331,7,"Standardized"
1,2004,33819.8365084264,34850.7328325159,0,1.12424823540111,20149.06858,7,"Standardized"
2,2004,22407.9420684292,36698.916889961,18349.4584449805,1.0141629769179,12602.45233,7,"Standardized"
3,2004,39814.3933811957,114205.502612879,114205.502612879,1.0141629769179,22392.01588,7,"Standardized"
0,2005,252830.768301763,41558.4740061891,0,0.23457871194785,46654,7,"Standardized"
1,2005,53281.5124502551,54905.6396193268,0,1.30788547440271,34306.76729,7,"Standardized"
2,2005,8557.42454429476,14015.0403452556,7007.52017262782,0.543509997741572,3166.463666,7,"Standardized"
3,2005,17576.2937697794,50416.6783311415,50416.6783311415,0.543509997741572,6503.673543,7,"Standardized"
0,2006,508579.416991921,83596.5678667526,0,0.336886510767801,128367,7,"Standardized"
1,2006,155732.789844776,160479.83705629,0,1.31016788561824,100357.5598,7,"Standardized"
2,2006,11220.067748372,18375.8210611128,9187.91053055639,0.588304129619529,4403.590261,7,"Standardized"
3,2006,11819.0941530579,33902.4526948195,33902.4526948195,0.588304129619529,4638.692838,7,"Standardized"
0,2007,331169.854436115,54435.2804829124,0,0.327949341190719,81715.02349,7,"Standardized"
1,2007,282798.56831323,291418.834838151,0,1.95994879848527,214413.185,7,"Standardized"
2,2007,32719.583006558,53586.9493845058,26793.4746922529,0.887571839067214,16988.44699,7,"Standardized"
3,2007,9963.13050298196,28578.7181484012,28578.7181484012,0.887571839067214,5172.991183,7,"Standardized"
0,2008,460641.512314977,75716.885426164,0,0.169359597736405,63332.84732,7,"Standardized"
1,2008,185802.086839937,191465.706422596,0,1.15981579225671,112558.0408,7,"Standardized"
2,2008,31024.7748180177,50811.2538446956,25405.6269223478,0.895532208157767,16197.84329,7,"Standardized"
3,2008,13683.9301603496,39251.6371333279,39251.6371333279,0.895532208157767,7144.29541,7,"Standardized"
0,2009,132720.962371939,21815.7018699063,0,0.285953682918664,29129.49896,7,"Standardized"
1,2009,302856.928914338,312088.614427218,0,1.27181869259143,192348.7327,7,"Standardized"
2,2009,45370.6883602537,74306.4720664013,37153.2360332007,0.721419044352212,20577.8155,7,"Standardized"
3,2009,14219.8093448109,40788.7785137133,40788.7785137133,0.721419044352212,6449.375659,7,"Standardized"
0,2010,103735.468939972,17051.2782855456,0,0.22505681023747,18449.23336,7,"Standardized"
1,2010,77656.4970285949,80023.6225263336,0,0.910278066372541,40953.65127,7,"Standardized"
2,2010,66118.0527387097,108285.754888783,54142.8774443914,0.984934996093353,36557.76351,7,"Standardized"
3,2010,22557.7138493852,64705.6209873912,64705.6209873912,0.984934996093353,12472.5326,7,"Standardized"
0,2011,100111.429971429,16455.5852443732,0,0.260954124103208,20292.10543,7,"Standardized"
1,2011,64507.8731474693,66474.2022657662,0,0.843967472988936,32448.89542,7,"Standardized"
2,2011,24337.4703011473,39859.0284268934,19929.5142134467,0.719303117111563,11016.11472,7,"Standardized"
3,2011,25791.6720083849,73982.0606267307,73982.0606267307,0.719303117111563,11674.34471,7,"Standardized"
0,2012,108689.368558128,17865.5641016796,0,0.24723032864533,21009.80926,7,"Standardized"
1,2012,60059.1398672516,61889.8626888035,0,0.948439796379921,32471.94919,7,"Standardized"
2,2012,21602.7324210784,35380.1736587942,17690.0868293971,0.655615819266689,9167.618518,7,"Standardized"
3,2012,19016.3551201651,54547.4189087905,54547.4189087905,0.655615819266689,8070.029566,7,"Standardized"
0,2013,178462.305517853,29334.3295784959,0,0.296753491144788,40439.77241,7,"Standardized"
1,2013,66106.2737487634,68121.3253173857,0,0.546930995636317,24576.69155,7,"Standardized"
2,2013,18117.7105781512,29672.5309585982,14836.2654792991,0.475734558573303,6052.914271,7,"Standardized"
3,2013,16422.0061427931,47105.6647150945,47105.6647150945,0.475734558573303,5486.399339,7,"Standardized"
0,2014,170490.91791368,28024.0511390226,0,0.268312647964442,35407.4120476611,7,"Standardized"
1,2014,103298.609392981,106447.357811095,0,0.779779421668391,49362.8699787673,7,"Standardized"
2,2014,29794.7635928176,48796.7859569489,24398.3929784744,0.616884498317185,12105.0541168633,7,"Standardized"
3,2014,16716.1499105587,47949.4007106799,47949.4007106799,0.616884498317185,6791.45846089853,7,"Standardized"
0,1993,314070.857608462,51624.6723438516,0,0.569193498602257,120295.3533,8,"Standardized"
1,1993,300903.010655509,310075.136828117,0,1.91960787935649,226599.8176,8,"Standardized"
2,1993,27483.1624075942,45010.9291602746,22505.4645801373,1.44869905739409,18557.17734,8,"Standardized"
3,1993,9055.39801968599,25974.9350516628,25974.9350516628,1.44869905739409,6114.384671,8,"Standardized"
0,1994,243889.775353091,40088.8189260629,0,0.515790790750719,86732.39694,8,"Standardized"
1,1994,138438.353162808,142658.231320794,0,1.49482001319481,94769.71637,8,"Standardized"
2,1994,34369.8631688197,56289.7185337228,28144.8592668614,1.24208279197822,21572.16137,8,"Standardized"
3,1994,6683.68241643642,19171.7930338855,19171.7930338855,1.24208279197822,4194.99708,8,"Standardized"
0,1995,135723.475263119,22309.2329965943,0,0.607402259275974,54526.1181,8,"Standardized"
1,1995,113400.476374809,116857.149922467,0,1.46497867347606,76949.81445,8,"Standardized"
2,1995,24181.9166949653,39604.2683579958,19802.1341789979,0.966836912552928,13225.02839,8,"Standardized"
3,1995,9233.09592912356,26484.6522000888,26484.6522000888,0.966836912552928,5049.556548,8,"Standardized"
0,1996,156845.438354074,25781.1069301793,0,0.722043580824452,71179.04524,8,"Standardized"
1,1996,57582.418482878,59337.6458782379,0,1.10700284721,34019.06844,8,"Standardized"
2,1996,20408.4068947872,33424.1505177547,16712.0752588773,0.904560479434931,10721.20953,8,"Standardized"
3,1996,9896.37339417719,28387.2288773972,28387.2288773972,0.904560479434931,5198.891481,8,"Standardized"
0,1997,359672.624231623,59120.3574836563,0,0.961720861227899,196084.9181,8,"Standardized"
1,1997,59336.0632581021,61144.7452570077,0,1.22424598590983,36969.99269,8,"Standardized"
2,1997,14823.5100784973,24277.4085512623,12138.7042756312,0.944251123795002,7993.30236,8,"Standardized"
3,1997,9551.94678881097,27399.2591951146,27399.2591951146,0.944251123795002,5150.709812,8,"Standardized"
0,1998,136984.982185896,22516.5902854677,0,0.635942270470944,56885.88181,8,"Standardized"
1,1998,107068.988534131,110332.665656767,0,1.8024352930365,78907.27101,8,"Standardized"
2,1998,13585.0684922842,22249.1337232253,11124.5668616127,0.894860662401889,7089.391284,8,"Standardized"
3,1998,7384.07486665874,21180.8321026984,21180.8321026984,0.894860662401889,3853.392129,8,"Standardized"
0,1999,1143658.73723802,187986.265369134,0,0.584357583556024,446640.7816,8,"Standardized"
1,1999,56482.3968972796,58204.0934324673,0,1.34056843137285,36801.11845,8,"Standardized"
2,1999,13749.9898553165,22519.2359654044,11259.6179827022,0.810383075906532,6738.339257,8,"Standardized"
3,1999,6673.81280065475,19143.4825578185,19143.4825578185,0.810383075906532,3270.578034,8,"Standardized"
0,2000,347349.525600753,57094.7765879186,0,0.375293090186976,95918.48219,8,"Standardized"
1,2000,496523.213797463,511658.235393484,0,2.00184374102648,378988.1924,8,"Standardized"
2,2000,11511.6618895775,18853.3833968695,9426.69169843473,1.19643889017902,7088.256338,8,"Standardized"
3,2000,7073.23499423335,20289.2042051544,20289.2042051544,1.19643889017902,4355.314051,8,"Standardized"
0,2001,1237856.67836493,203469.834533021,0,0.239160470380986,232367,8,"Standardized"
1,2001,185868.319104056,191533.957578723,0,1.34088843856697,121116.2796,8,"Standardized"
2,2001,52236.7618094603,85551.4787744389,42775.7393872194,1.5694678665433,36503.04645,8,"Standardized"
3,2001,4375.01682361189,12549.5066695248,12549.5066695248,1.5694678665433,3057.26153,8,"Standardized"
0,2002,262247.58607093,43106.3416929804,0,0.25110064947692,51391,8,"Standardized"
1,2002,758980.592677899,782115.840621868,0,1.6628526438202,542806.0893,8,"Standardized"
2,2002,37869.650866835,62021.5442172127,31010.7721086063,0.897022307531016,19791.83303,8,"Standardized"
3,2002,9177.448272859,26325.0298119721,26325.0298119721,0.897022307531016,4796.414007,8,"Standardized"
0,2003,58518.4637099707,9618.8374117122,0,0.298283537232801,13319.03538,8,"Standardized"
1,2003,158886.227069901,163729.397361218,0,1.70876035121207,114824.7587,8,"Standardized"
2,2003,112069.98740224,183544.171123524,91772.085561762,0.910034611564916,59092.57859,8,"Standardized"
3,2003,14941.2658010944,42858.2385809381,42858.2385809381,0.910034611564916,7878.272712,8,"Standardized"
0,2004,97575.2234761148,16038.7021552706,0,0.355018029302683,25732.99331,8,"Standardized"
1,2004,33820.2178931962,34851.125842657,0,1.12422480353145,20149.06858,8,"Standardized"
2,2004,22408.2241685262,36699.3789032946,18349.6894516473,1.01414085736843,12602.45233,8,"Standardized"
3,2004,39814.8946161685,114206.940379153,114206.940379153,1.01414085736843,22392.01588,8,"Standardized"
0,2005,252836.5751741,41559.4284974272,0,0.23457264006936,46654,8,"Standardized"
1,2005,53282.3735612604,54906.5269787195,0,1.30784186665921,34306.76729,8,"Standardized"
2,2005,8557.72156705212,14015.5267983825,7007.76339919127,0.543484937355047,3166.463666,8,"Standardized"
3,2005,17576.9038317452,50418.4282619458,50418.4282619458,0.543484937355047,6503.673543,8,"Standardized"
0,2006,508592.792512937,83598.7664371489,0,0.336875975936291,128367,8,"Standardized"
1,2006,155737.312241499,160484.497304719,0,1.31008928708575,100357.5598,8,"Standardized"
2,2006,11220.7383822972,18376.9194010946,9188.45970054731,0.588256261192275,4403.590261,8,"Standardized"
3,2006,11819.8005913506,33904.4790760709,33904.4790760709,0.588256261192275,4638.692838,8,"Standardized"
0,2007,331217.750754805,54443.1533297523,0,0.327893218193483,81715.02349,8,"Standardized"
1,2007,282808.985179471,291429.56923133,0,1.95972417707624,214413.185,8,"Standardized"
2,2007,32723.1050526674,53592.7176642103,26796.3588321051,0.88741802097855,16988.44699,8,"Standardized"
3,2007,9964.20296790361,28581.7944578715,28581.7944578715,0.88741802097855,5172.991183,8,"Standardized"
0,2008,460785.112543162,75740.4893822424,0,0.169302087004887,63332.84732,8,"Standardized"
1,2008,185839.388530439,191504.145143303,0,1.15937644321237,112558.0408,8,"Standardized"
2,2008,31032.8874816037,50824.540471633,25412.2702358165,0.895153574584448,16197.84329,8,"Standardized"
3,2008,13687.5083691384,39261.9010378729,39261.9010378729,0.895153574584448,7144.29541,8,"Standardized"
0,2009,132862.500847214,21838.9669301089,0,0.285601097835845,29129.49896,8,"Standardized"
1,2009,302968.768018203,312203.862610871,0,1.27087142523714,192348.7327,8,"Standardized"
2,2009,45399.7397600401,74354.0513980081,37177.025699004,0.72074267201094,20577.8155,8,"Standardized"
3,2009,14228.9144604945,40814.8960612804,40814.8960612804,0.72074267201094,6449.375659,8,"Standardized"
0,2010,103993.395647468,17093.6743927955,0,0.224431013278242,18449.23336,8,"Standardized"
1,2010,77766.7270945947,80137.2126254255,0,0.908175353610075,40953.65127,8,"Standardized"
2,2010,66205.1529549331,108428.404471976,54214.202235988,0.982730309714299,36557.76351,8,"Standardized"
3,2010,22587.4301170671,64790.8605452036,64790.8605452036,0.982730309714299,12472.5326,8,"Standardized"
0,2011,109904.021476766,18065.2198717618,0,0.234733735714388,20292.10543,8,"Standardized"
1,2011,64708.7466692425,66681.1988146318,0,0.839860970352813,32448.89542,8,"Standardized"
2,2011,24423.3175628659,39999.6259665256,19999.8129832628,0.715608678057472,11016.11472,8,"Standardized"
3,2011,25882.6487775259,74243.0227251952,74243.0227251952,0.715608678057472,11674.34471,8,"Standardized"
0,2012,115823.108605272,19038.156157257,0,0.230102976820422,21009.80926,8,"Standardized"
1,2012,67685.6177999068,69748.8109370548,0,0.784438659023497,32471.94919,8,"Standardized"
2,2012,21759.1728771337,35636.3861783316,17818.1930891658,0.64897793791548,9167.618518,8,"Standardized"
3,2012,19154.0658138644,54942.434822722,54942.434822722,0.64897793791548,8070.029566,8,"Standardized"
0,2013,176187.415528633,28960.3997869641,0,0.229755908604351,31916.7534542322,8,"Standardized"
1,2013,71662.0360837073,73846.4384109349,0,0.844158327662128,36052.7881415951,8,"Standardized"
2,2013,24057.2175641799,39400.0406327112,19700.0203163556,0.782438975229084,11521.9753966278,8,"Standardized"
3,2013,16651.0912885634,47762.7834601509,47762.7834601509,0.782438975229084,7974.88170200914,8,"Standardized"
0,1993,314070.862698929,51624.6731805853,0,0.569193486173275,120295.3533,9,"Standardized"
1,1993,300903.012282711,310075.138504919,0,1.91960784789279,226599.8176,9,"Standardized"
2,1993,27483.1626456039,45010.9295500783,22505.4647750391,1.44869902918286,18557.17734,9,"Standardized"
3,1993,9055.39809810755,25974.9352766109,25974.9352766109,1.44869902918286,6114.384671,9,"Standardized"
0,1994,243889.786650216,40088.8207830017,0,0.515790759486041,86732.39694,9,"Standardized"
1,1994,138438.357127268,142658.235406098,0,1.49481991415277,94769.71637,9,"Standardized"
2,1994,34369.8644360856,56289.7206092051,28144.8603046025,1.24208270117061,21572.16137,9,"Standardized"
3,1994,6683.68266287333,19171.7937407769,19171.7937407769,1.24208270117061,4194.99708,9,"Standardized"
0,1995,135723.495537869,22309.2363292095,0,0.60740213444329,54526.1181,9,"Standardized"
1,1995,113400.485173019,116857.158988864,0,1.46497841531484,76949.81445,9,"Standardized"
2,1995,24181.9197824895,39604.2734146312,19802.1367073156,0.966836704485459,13225.02839,9,"Standardized"
3,1995,9233.09710799649,26484.6555816241,26484.6555816241,0.966836704485459,5049.556548,9,"Standardized"
0,1996,156845.486123425,25781.114782156,0,0.722043258403053,71179.04524,9,"Standardized"
1,1996,57582.4342728689,59337.6621495394,0,1.10700229184783,34019.06844,9,"Standardized"
2,1996,20408.4137468398,33424.1617397985,16712.0808698993,0.904559985603823,10721.20953,9,"Standardized"
3,1996,9896.3767168506,28387.2384083119,28387.2384083119,0.904559985603823,5198.891481,9,"Standardized"
0,1997,359672.742542024,59120.3769306555,0,0.961720329598528,196084.9181,9,"Standardized"
1,1997,59336.1004609095,61144.7835938312,0,1.22424448014514,36969.99269,9,"Standardized"
2,1997,14823.5223757547,24277.4286912655,12138.7143456328,0.944249820623376,7993.30236,9,"Standardized"
3,1997,9551.95471289555,27399.2819249362,27399.2819249362,0.944249820623376,5150.709812,9,"Standardized"
0,1998,136985.204928592,22516.6268982844,0,0.635940825250616,56885.88181,9,"Standardized"
1,1998,107069.080674364,110332.760605619,0,1.80243093478667,78907.27101,9,"Standardized"
2,1998,13585.0974658597,22249.1811750992,11124.5905875496,0.894857576332855,7089.391284,9,"Standardized"
3,1998,7384.09061505565,21180.8772761503,21180.8772761503,0.894857576332855,3853.392129,9,"Standardized"
0,1999,1143662.08110123,187986.815008931,0,0.584355262517851,446640.7816,9,"Standardized"
1,1999,56482.5703694661,58204.2721924333,0,1.34055976674925,36801.11845,9,"Standardized"
2,1999,13750.0616142022,22519.3534895114,11259.6767447557,0.810376558844873,6738.339257,9,"Standardized"
3,1999,6673.84763016189,19143.5824644359,19143.5824644359,0.810376558844873,3270.578034,9,"Standardized"
0,2000,347361.171547248,57096.6908634949,0,0.375277821548214,95918.48219,9,"Standardized"
1,2000,496525.818000744,511660.918978095,0,2.00181016043228,378988.1924,9,"Standardized"
2,2000,11511.7969898521,18853.6046592118,9426.80232960592,1.19641180060132,7088.256338,9,"Standardized"
3,2000,7073.31800535715,20289.4423182163,20289.4423182163,1.19641180060132,4355.314051,9,"Standardized"
0,2001,1237941.19547735,203483.72683831,0,0.239142024576562,232367,9,"Standardized"
1,2001,185877.388976306,191543.303918837,0,1.34075072741438,121116.2796,9,"Standardized"
2,2001,52238.7899650148,85554.8004142355,42777.4002071178,1.56932018473824,36503.04645,9,"Standardized"
3,2001,4375.18668893977,12549.9939193231,12549.9939193231,1.56932018473824,3057.26153,9,"Standardized"
0,2002,262289.570260872,43113.2427473026,0,0.251054960772681,51391,9,"Standardized"
1,2002,759046.414671234,782183.669001336,0,1.66248205629144,542806.0893,9,"Standardized"
2,2002,37876.7144904456,62033.1127644285,31016.5563822142,0.896751506813918,19791.83303,9,"Standardized"
3,2002,9179.16009324344,26329.9400791088,26329.9400791088,0.896751506813918,4796.414007,9,"Standardized"
0,2003,58562.6687988567,9626.10352117247,0,0.29802123377877,13319.03538,9,"Standardized"
1,2003,158918.924389904,163763.091360995,0,1.70783036636531,114824.7587,9,"Standardized"
2,2003,112121.249622192,183628.1265329,91814.06326645,0.909356165093729,59092.57859,9,"Standardized"
3,2003,14948.1001237495,42877.8424776087,42877.8424776087,0.909356165093729,7878.272712,9,"Standardized"
0,2004,97675.0320986496,16055.1079672414,0,0.354582607793147,25732.99331,9,"Standardized"
1,2004,33854.6448510363,34886.6022030948,0,1.12211407695241,20149.06858,9,"Standardized"
2,2004,22433.6888669491,36741.0840651609,18370.5420325804,1.01214846283525,12602.45233,9,"Standardized"
3,2004,39860.140249045,114336.725107862,114336.725107862,1.01214846283525,22392.01588,9,"Standardized"
0,2005,253360.751714347,41645.5888064309,0,0.234025839574408,46654,9,"Standardized"
1,2005,53360.1045946478,54986.6274096221,0,1.30391905720565,34306.76729,9,"Standardized"
2,2005,8584.53330877675,14059.4380990376,7029.71904951879,0.541232489172956,3166.463666,9,"Standardized"
3,2005,17631.9730931325,50576.3915546434,50576.3915546434,0.541232489172956,6503.673543,9,"Standardized"
0,2006,509800.178162809,83797.2276667006,0,0.335927746390717,128367,9,"Standardized"
1,2006,156145.541341512,160905.170044975,0,1.30303828015539,100357.5598,9,"Standardized"
2,2006,11281.2753719682,18476.0646927917,9238.03234639587,0.583968013810885,4403.590261,9,"Standardized"
3,2006,11883.5695806928,34087.3970828635,34087.3970828635,0.583968013810885,4638.692838,9,"Standardized"
0,2007,335541.270399211,55153.8218926183,0,0.32290569020494,81715.02349,9,"Standardized"
1,2007,283749.298069061,292398.544740301,0,1.93971962142955,214413.185,9,"Standardized"
2,2007,33041.0341954294,54113.4105128212,27056.7052564106,0.873762920574715,16988.44699,9,"Standardized"
3,2007,10061.0125616996,28859.4877084345,28859.4877084345,0.873762920574715,5172.991183,9,"Standardized"
0,2008,473747.673543308,77871.1804290507,0,0.164267147142833,63332.84732,9,"Standardized"
1,2008,189206.551971985,194973.946467608,0,1.12117820435226,112558.0408,9,"Standardized"
2,2008,31765.2045394288,52023.902856637,26011.9514283185,0.862322813184996,16197.84329,9,"Standardized"
3,2008,14010.5075055799,40188.4071475515,40188.4071475515,0.862322813184996,7144.29541,9,"Standardized"
0,2009,145638.588778392,23939.0068965852,0,0.257015210373216,29129.49896,9,"Standardized"
1,2009,313064.017542021,322606.835550865,0,1.19143300305189,192348.7327,9,"Standardized"
2,2009,48022.0884710316,78648.839250783,39324.4196253915,0.664680984325465,20577.8155,9,"Standardized"
3,2009,15050.7952838539,43172.4181669415,43172.4181669415,0.664680984325465,6449.375659,9,"Standardized"
0,2010,123572.121740577,20311.8823066503,0,0.185340055827579,18449.23336,9,"Standardized"
1,2010,87716.7543799845,90390.5366624287,0,0.753003775678061,40953.65127,9,"Standardized"
2,2010,74067.3411893841,121304.811939838,60652.4059699192,0.819375872441065,36557.76351,9,"Standardized"
3,2010,25269.7987754972,72485.0945850406,72485.0945850406,0.819375872441065,12472.5326,9,"Standardized"
0,2011,91572.8732577336,15052.0796915485,0,0.289150098648418,20292.10543,9,"Standardized"
1,2011,79956.6738820956,82393.913375283,0,0.615939408055972,32448.89542,9,"Standardized"
2,2011,32172.4066043093,52690.8036675565,26345.4018337782,0.491022975712704,11016.11472,9,"Standardized"
3,2011,34094.7579428428,97799.0278552344,97799.0278552344,0.491022975712704,11674.34471,9,"Standardized"
0,2012,107500.799440259,17670.1957961475,0,0.243835121616404,20528.0819344912,9,"Standardized"
1,2012,53409.3052123264,55037.3277606272,0,0.853458728928639,27057.5226294675,9,"Standardized"
2,2012,33634.2705307195,55084.9915218417,27542.4957609209,0.658359944159745,14315.7049638884,9,"Standardized"
3,2012,31584.6594760473,90598.9418395175,90598.9418395175,0.658359944159745,13443.3320333498,9,"Standardized"
0,1993,314070.883278477,51624.6765633011,0,0.569193435925856,120295.3533,10,"Standardized"
1,1993,300903.018861101,310075.145283831,0,1.91960772069254,226599.8176,10,"Standardized"
2,1993,27483.1636078206,45010.9311259619,22505.4655629809,1.44869891513159,18557.17734,10,"Standardized"
3,1993,9055.39841514729,25974.9361860228,25974.9361860228,1.44869891513159,6114.384671,10,"Standardized"
0,1994,243889.832321809,40088.8282901643,0,0.51579063309041,86732.39694,10,"Standardized"
1,1994,138438.373154636,142658.251922013,0,1.49481951374948,94769.71637,10,"Standardized"
